area,time,timeSpan,poiCount,weather,temperature,pm25,totalOrders,gap,gapRate,ordersAsDest,lv1,lv2,lv3,lv4
1,1,00:00:00==>00:10:00,653376,4,10,151,70,2,0.02857142857142857,26,,,,
1,2,00:10:00==>00:20:00,653376,4,10,151,46,2,0.043478260869565216,28,1257,175,48,59
1,3,00:20:00==>00:30:00,653376,4,10,151,65,4,0.06153846153846154,16,1236,164,45,33
1,4,00:30:00==>00:40:00,653376,4,10,151,41,1,0.024390243902439025,18,1163,175,53,55
1,5,00:40:00==>00:50:00,653376,4,10,147,38,0,0,11,1230,148,40,43
1,6,00:50:00==>01:00:00,653376,4,10,147,53,5,0.09433962264150944,12,1107,185,58,43
1,7,01:00:00==>01:10:00,653376,4,10,147,29,1,0.034482758620689655,5,1114,146,56,49
1,8,01:10:00==>01:20:00,653376,4,10,147,39,2,0.05128205128205128,7,1099,164,45,38
1,9,01:20:00==>01:30:00,653376,4,10,147,46,6,0.13043478260869565,5,1104,123,37,30
1,10,01:30:00==>01:40:00,653376,4,10,147,50,15,0.3,4,1036,169,34,36
1,11,01:40:00==>01:50:00,653376,4,10,161,45,12,0.26666666666666666,13,1074,143,54,38
1,12,01:50:00==>02:00:00,653376,4,10,161,29,4,0.13793103448275862,13,1021,152,41,27
1,13,02:00:00==>02:10:00,653376,4,10,161,36,10,0.2777777777777778,6,1046,131,40,39
1,14,02:10:00==>02:20:00,653376,4,10,161,27,6,0.2222222222222222,5,874,117,43,26
1,15,02:20:00==>02:30:00,653376,4,10,161,19,2,0.10526315789473684,7,963,124,52,29
1,16,02:30:00==>02:40:00,653376,4,10,161,15,2,0.13333333333333333,4,950,147,36,53
1,17,02:40:00==>02:50:00,653376,4,10,155,8,0,0,4,886,110,30,42
1,18,02:50:00==>03:00:00,653376,4,10,155,15,0,0,1,901,109,45,27
1,19,03:00:00==>03:10:00,653376,4,10,155,13,1,0.07692307692307693,3,857,109,48,48
