area,time,timeSpan,poiCount,weather,temperature,pm25,totalOrders,gap,gapRate,ordersAsDest,lv1,lv2,lv3,lv4
1,1,00:00:00==>00:10:00,653376,4,8,53,71,13,0.18309859154929578,22,,,,
1,2,00:10:00==>00:20:00,653376,4,8,53,66,18,0.2727272727272727,13,1161,157,41,32
1,3,00:20:00==>00:30:00,653376,4,8,53,54,7,0.12962962962962962,19,1122,163,47,35
1,4,00:30:00==>00:40:00,653376,4,8,53,36,1,0.027777777777777776,12,1134,187,54,46
1,5,00:40:00==>00:50:00,653376,8,8,56,38,0,0,9,1126,123,32,38
1,6,00:50:00==>01:00:00,653376,8,8,56,46,1,0.021739130434782608,4,1095,145,53,37
1,7,01:00:00==>01:10:00,653376,8,8,56,33,1,0.030303030303030304,9,1024,161,33,42
1,8,01:10:00==>01:20:00,653376,8,8,56,34,0,0,13,1086,141,63,24
1,9,01:20:00==>01:30:00,653376,8,8,56,33,2,0.06060606060606061,3,977,133,42,31
1,10,01:30:00==>01:40:00,653376,3,8,56,21,0,0,5,1025,153,34,45
1,11,01:40:00==>01:50:00,653376,3,8,55,27,2,0.07407407407407407,9,970,147,41,37
1,12,01:50:00==>02:00:00,653376,3,8,55,24,0,0,3,908,135,56,36
1,13,02:00:00==>02:10:00,653376,3,8,55,21,0,0,7,882,126,39,46
1,14,02:10:00==>02:20:00,653376,3,8,55,26,1,0.038461538461538464,7,919,126,34,28
1,15,02:20:00==>02:30:00,653376,3,8,55,19,1,0.05263157894736842,6,897,127,39,42
1,16,02:30:00==>02:40:00,653376,3,8,55,12,0,0,2,855,113,42,29
1,17,02:40:00==>02:50:00,653376,3,8,55,13,0,0,2,802,99,38,19
1,18,02:50:00==>03:00:00,653376,3,8,45,14,2,0.14285714285714285,6,768,112,32,27
1,19,03:00:00==>03:10:00,653376,4,7,45,15,1,0.06666666666666667,2,736,74,24,16
1,20,03:10:00==>03:20:00,653376,3,7,45,9,0,0,4,718,108,25,29
1,21,03:20:00==>03:30:00,653376,3,7,45,17,0,0,3,736,104,33,34
1,22,03:30:00==>03:40:00,653376,3,7,45,14,6,0.42857142857142855,4,745,99,39,27
1,23,03:40:00==>03:50:00,653376,3,7,42,12,0,0,3,767,90,40,26
1,24,03:50:00==>04:00:00,653376,4,7,42,10,0,0,1,765,102,19,23
1,25,04:00:00==>04:10:00,653376,4,7,42,13,1,0.07692307692307693,2,766,110,29,22
1,26,04:10:00==>04:20:00,653376,4,7,42,6,1,0.16666666666666666,1,648,81,20,34
1,27,04:20:00==>04:30:00,653376,4,7,42,12,0,0,1,685,77,30,38
1,28,04:30:00==>04:40:00,653376,4,7,42,14,1,0.07142857142857142,3,556,64,12,20
1,29,04:40:00==>04:50:00,653376,4,7,42,8,4,0.5,2,656,96,23,19
1,30,04:50:00==>05:00:00,653376,4,7,42,7,0,0,1,633,106,35,29
1,31,05:00:00==>05:10:00,653376,4,7,42,5,1,0.2,1,664,90,31,25
1,32,05:10:00==>05:20:00,653376,4,7,42,8,1,0.125,2,647,134,35,21
1,33,05:20:00==>05:30:00,653376,4,7,42,10,2,0.2,4,599,103,19,26
1,34,05:30:00==>05:40:00,653376,4,7,42,8,0,0,3,659,94,28,22
1,35,05:40:00==>05:50:00,653376,4,7,46,7,0,0,1,676,110,40,38
1,36,05:50:00==>06:00:00,653376,4,7,46,19,6,0.3157894736842105,4,571,159,44,21
1,37,06:00:00==>06:10:00,653376,4,7,46,53,30,0.5660377358490566,2,707,98,35,33
1,38,06:10:00==>06:20:00,653376,4,7,46,28,6,0.21428571428571427,3,802,112,27,32
1,39,06:20:00==>06:30:00,653376,4,7,46,36,6,0.16666666666666666,7,864,129,28,29
1,40,06:30:00==>06:40:00,653376,4,7,46,35,2,0.05714285714285714,5,964,122,36,31
1,41,06:40:00==>06:50:00,653376,4,7,50,45,0,0,9,1121,153,67,39
1,42,06:50:00==>07:00:00,653376,4,7,50,59,2,0.03389830508474576,15,1200,195,62,45
1,43,07:00:00==>07:10:00,653376,4,7,50,100,5,0.05,22,1174,222,68,66
1,44,07:10:00==>07:20:00,653376,4,7,50,117,2,0.017094017094017096,43,1314,272,56,60
1,45,07:20:00==>07:30:00,653376,4,7,50,160,2,0.0125,55,1296,322,122,66
1,46,07:30:00==>07:40:00,653376,4,7,50,274,3,0.010948905109489052,86,1454,321,100,70
1,47,07:40:00==>07:50:00,653376,4,7,55,318,6,0.018867924528301886,123,1439,399,113,77
1,48,07:50:00==>08:00:00,653376,4,7,55,400,7,0.0175,103,1534,437,130,70
