area,time,timeSpan,poiCount,weather,temperature,pm25,totalOrders,gap,gapRate,ordersAsDest,lv1,lv2,lv3,lv4
1,1,00:00:00==>00:10:00,653376,2,3,195,77,5,0.06493506493506493,16,,,,
1,2,00:10:00==>00:20:00,653376,2,3,195,51,3,0.058823529411764705,10,1213,184,64,53
1,3,00:20:00==>00:30:00,653376,2,3,195,42,0,0,13,1205,168,63,40
1,4,00:30:00==>00:40:00,653376,2,3,198,44,0,0,20,1224,148,53,57
1,5,00:40:00==>00:50:00,653376,2,2,203,35,0,0,6,1190,169,62,47
1,6,00:50:00==>01:00:00,653376,1,2,203,35,1,0.02857142857142857,5,1176,127,44,47
1,7,01:00:00==>01:10:00,653376,1,2,203,34,2,0.058823529411764705,11,1107,159,61,40
1,8,01:10:00==>01:20:00,653376,1,2,203,23,1,0.043478260869565216,10,1122,127,63,41
1,9,01:20:00==>01:30:00,653376,1,2,203,29,1,0.034482758620689655,8,996,174,49,49
1,10,01:30:00==>01:40:00,653376,1,2,203,24,0,0,6,1006,162,39,33
1,11,01:40:00==>01:50:00,653376,1,2,199,30,1,0.03333333333333333,3,1005,129,47,42
1,12,01:50:00==>02:00:00,653376,1,2,199,23,3,0.13043478260869565,3,934,138,35,49
1,13,02:00:00==>02:10:00,653376,1,2,199,18,0,0,2,1008,136,29,26
1,14,02:10:00==>02:20:00,653376,1,2,199,28,2,0.07142857142857142,1,939,120,31,37
1,15,02:20:00==>02:30:00,653376,1,2,199,24,1,0.041666666666666664,3,922,100,31,43
1,16,02:30:00==>02:40:00,653376,1,2,199,8,0,0,3,928,116,41,34
1,17,02:40:00==>02:50:00,653376,1,1,199,13,2,0.15384615384615385,6,838,121,30,33
1,18,02:50:00==>03:00:00,653376,1,1,186,12,0,0,5,932,93,26,27
1,19,03:00:00==>03:10:00,653376,1,1,186,11,1,0.09090909090909091,6,887,127,44,36
1,20,03:10:00==>03:20:00,653376,1,1,186,6,0,0,3,772,96,29,21
1,21,03:20:00==>03:30:00,653376,1,1,186,10,1,0.1,4,780,93,37,32
1,22,03:30:00==>03:40:00,653376,1,1,186,7,0,0,4,737,132,30,30
1,23,03:40:00==>03:50:00,653376,1,1,173,7,0,0,2,738,69,34,32
1,24,03:50:00==>04:00:00,653376,1,1,173,5,1,0.2,2,677,99,50,24
1,25,04:00:00==>04:10:00,653376,1,1,173,6,0,0,4,604,106,39,39
