time,begin,end,area,total,gap,gapRate,total_dest
1,Mon Jan 18 2016 00:00:00 GMT+0800 (CST),Mon Jan 18 2016 00:10:00 GMT+0800 (CST),1,72,7,0.09722222222222222,23
1,Mon Jan 18 2016 00:00:00 GMT+0800 (CST),Mon Jan 18 2016 00:10:00 GMT+0800 (CST),2,6,0,0,0
1,Mon Jan 18 2016 00:00:00 GMT+0800 (CST),Mon Jan 18 2016 00:10:00 GMT+0800 (CST),3,1,0,0,1
1,Mon Jan 18 2016 00:00:00 GMT+0800 (CST),Mon Jan 18 2016 00:10:00 GMT+0800 (CST),4,14,1,0.07142857142857142,14
1,Mon Jan 18 2016 00:00:00 GMT+0800 (CST),Mon Jan 18 2016 00:10:00 GMT+0800 (CST),5,0,0,NaN,1
1,Mon Jan 18 2016 00:00:00 GMT+0800 (CST),Mon Jan 18 2016 00:10:00 GMT+0800 (CST),6,3,1,0.3333333333333333,5
1,Mon Jan 18 2016 00:00:00 GMT+0800 (CST),Mon Jan 18 2016 00:10:00 GMT+0800 (CST),7,46,3,0.06521739130434782,37
1,Mon Jan 18 2016 00:00:00 GMT+0800 (CST),Mon Jan 18 2016 00:10:00 GMT+0800 (CST),8,98,2,0.02040816326530612,60
1,Mon Jan 18 2016 00:00:00 GMT+0800 (CST),Mon Jan 18 2016 00:10:00 GMT+0800 (CST),9,11,0,0,4
1,Mon Jan 18 2016 00:00:00 GMT+0800 (CST),Mon Jan 18 2016 00:10:00 GMT+0800 (CST),10,0,0,NaN,0
1,Mon Jan 18 2016 00:00:00 GMT+0800 (CST),Mon Jan 18 2016 00:10:00 GMT+0800 (CST),11,14,0,0,11
1,Mon Jan 18 2016 00:00:00 GMT+0800 (CST),Mon Jan 18 2016 00:10:00 GMT+0800 (CST),12,70,7,0.1,13
1,Mon Jan 18 2016 00:00:00 GMT+0800 (CST),Mon Jan 18 2016 00:10:00 GMT+0800 (CST),13,2,0,0,5
1,Mon Jan 18 2016 00:00:00 GMT+0800 (CST),Mon Jan 18 2016 00:10:00 GMT+0800 (CST),14,28,1,0.03571428571428571,19
