time,begin,end,area,total,gap,gapRate,total_dest
1,Sun Jan 17 2016 00:00:00 GMT+0800 (CST),Sun Jan 17 2016 00:10:00 GMT+0800 (CST),1,94,2,0.02127659574468085,22
1,Sun Jan 17 2016 00:00:00 GMT+0800 (CST),Sun Jan 17 2016 00:10:00 GMT+0800 (CST),2,15,0,0,2
1,Sun Jan 17 2016 00:00:00 GMT+0800 (CST),Sun Jan 17 2016 00:10:00 GMT+0800 (CST),3,3,2,0.6666666666666666,0
1,Sun Jan 17 2016 00:00:00 GMT+0800 (CST),Sun Jan 17 2016 00:10:00 GMT+0800 (CST),4,27,2,0.07407407407407407,11
1,Sun Jan 17 2016 00:00:00 GMT+0800 (CST),Sun Jan 17 2016 00:10:00 GMT+0800 (CST),5,2,1,0.5,0
1,Sun Jan 17 2016 00:00:00 GMT+0800 (CST),Sun Jan 17 2016 00:10:00 GMT+0800 (CST),6,4,0,0,8
1,Sun Jan 17 2016 00:00:00 GMT+0800 (CST),Sun Jan 17 2016 00:10:00 GMT+0800 (CST),7,123,26,0.21138211382113822,47
1,Sun Jan 17 2016 00:00:00 GMT+0800 (CST),Sun Jan 17 2016 00:10:00 GMT+0800 (CST),8,144,10,0.06944444444444445,77
1,Sun Jan 17 2016 00:00:00 GMT+0800 (CST),Sun Jan 17 2016 00:10:00 GMT+0800 (CST),9,16,7,0.4375,7
1,Sun Jan 17 2016 00:00:00 GMT+0800 (CST),Sun Jan 17 2016 00:10:00 GMT+0800 (CST),10,0,0,NaN,2
1,Sun Jan 17 2016 00:00:00 GMT+0800 (CST),Sun Jan 17 2016 00:10:00 GMT+0800 (CST),11,14,0,0,12
1,Sun Jan 17 2016 00:00:00 GMT+0800 (CST),Sun Jan 17 2016 00:10:00 GMT+0800 (CST),12,112,23,0.20535714285714285,23
1,Sun Jan 17 2016 00:00:00 GMT+0800 (CST),Sun Jan 17 2016 00:10:00 GMT+0800 (CST),13,3,0,0,2
1,Sun Jan 17 2016 00:00:00 GMT+0800 (CST),Sun Jan 17 2016 00:10:00 GMT+0800 (CST),14,33,1,0.030303030303030304,45
1,Sun Jan 17 2016 00:00:00 GMT+0800 (CST),Sun Jan 17 2016 00:10:00 GMT+0800 (CST),15,0,0,NaN,1
1,Sun Jan 17 2016 00:00:00 GMT+0800 (CST),Sun Jan 17 2016 00:10:00 GMT+0800 (CST),16,2,0,0,3
1,Sun Jan 17 2016 00:00:00 GMT+0800 (CST),Sun Jan 17 2016 00:10:00 GMT+0800 (CST),17,2,0,0,1
1,Sun Jan 17 2016 00:00:00 GMT+0800 (CST),Sun Jan 17 2016 00:10:00 GMT+0800 (CST),18,3,1,0.3333333333333333,1
1,Sun Jan 17 2016 00:00:00 GMT+0800 (CST),Sun Jan 17 2016 00:10:00 GMT+0800 (CST),19,42,2,0.047619047619047616,39
1,Sun Jan 17 2016 00:00:00 GMT+0800 (CST),Sun Jan 17 2016 00:10:00 GMT+0800 (CST),20,40,4,0.1,33
1,Sun Jan 17 2016 00:00:00 GMT+0800 (CST),Sun Jan 17 2016 00:10:00 GMT+0800 (CST),21,28,1,0.03571428571428571,10
1,Sun Jan 17 2016 00:00:00 GMT+0800 (CST),Sun Jan 17 2016 00:10:00 GMT+0800 (CST),22,35,15,0.42857142857142855,15
1,Sun Jan 17 2016 00:00:00 GMT+0800 (CST),Sun Jan 17 2016 00:10:00 GMT+0800 (CST),23,183,26,0.14207650273224043,101
1,Sun Jan 17 2016 00:00:00 GMT+0800 (CST),Sun Jan 17 2016 00:10:00 GMT+0800 (CST),24,57,5,0.08771929824561403,37
1,Sun Jan 17 2016 00:00:00 GMT+0800 (CST),Sun Jan 17 2016 00:10:00 GMT+0800 (CST),25,33,1,0.030303030303030304,10
1,Sun Jan 17 2016 00:00:00 GMT+0800 (CST),Sun Jan 17 2016 00:10:00 GMT+0800 (CST),26,5,0,0,17
1,Sun Jan 17 2016 00:00:00 GMT+0800 (CST),Sun Jan 17 2016 00:10:00 GMT+0800 (CST),27,67,3,0.04477611940298507,24
1,Sun Jan 17 2016 00:00:00 GMT+0800 (CST),Sun Jan 17 2016 00:10:00 GMT+0800 (CST),28,62,3,0.04838709677419355,54
1,Sun Jan 17 2016 00:00:00 GMT+0800 (CST),Sun Jan 17 2016 00:10:00 GMT+0800 (CST),29,10,2,0.2,14
1,Sun Jan 17 2016 00:00:00 GMT+0800 (CST),Sun Jan 17 2016 00:10:00 GMT+0800 (CST),30,0,0,NaN,1
1,Sun Jan 17 2016 00:00:00 GMT+0800 (CST),Sun Jan 17 2016 00:10:00 GMT+0800 (CST),31,6,2,0.3333333333333333,4
1,Sun Jan 17 2016 00:00:00 GMT+0800 (CST),Sun Jan 17 2016 00:10:00 GMT+0800 (CST),32,1,0,0,3
1,Sun Jan 17 2016 00:00:00 GMT+0800 (CST),Sun Jan 17 2016 00:10:00 GMT+0800 (CST),33,6,0,0,8
1,Sun Jan 17 2016 00:00:00 GMT+0800 (CST),Sun Jan 17 2016 00:10:00 GMT+0800 (CST),34,3,1,0.3333333333333333,9
1,Sun Jan 17 2016 00:00:00 GMT+0800 (CST),Sun Jan 17 2016 00:10:00 GMT+0800 (CST),35,2,0,0,4
1,Sun Jan 17 2016 00:00:00 GMT+0800 (CST),Sun Jan 17 2016 00:10:00 GMT+0800 (CST),36,2,0,0,6
1,Sun Jan 17 2016 00:00:00 GMT+0800 (CST),Sun Jan 17 2016 00:10:00 GMT+0800 (CST),37,49,2,0.04081632653061224,55
1,Sun Jan 17 2016 00:00:00 GMT+0800 (CST),Sun Jan 17 2016 00:10:00 GMT+0800 (CST),38,2,0,0,10
