time,begin,end,area,total,gap,gapRate,total_dest
1,Wed Jan 13 2016 00:00:00 GMT+0800 (CST),Wed Jan 13 2016 00:10:00 GMT+0800 (CST),1,55,1,0.01818181818181818,17
1,Wed Jan 13 2016 00:00:00 GMT+0800 (CST),Wed Jan 13 2016 00:10:00 GMT+0800 (CST),2,8,0,0,2
1,Wed Jan 13 2016 00:00:00 GMT+0800 (CST),Wed Jan 13 2016 00:10:00 GMT+0800 (CST),3,0,0,NaN,0
1,Wed Jan 13 2016 00:00:00 GMT+0800 (CST),Wed Jan 13 2016 00:10:00 GMT+0800 (CST),4,19,2,0.10526315789473684,8
1,Wed Jan 13 2016 00:00:00 GMT+0800 (CST),Wed Jan 13 2016 00:10:00 GMT+0800 (CST),5,1,1,1,0
1,Wed Jan 13 2016 00:00:00 GMT+0800 (CST),Wed Jan 13 2016 00:10:00 GMT+0800 (CST),6,4,1,0.25,2
1,Wed Jan 13 2016 00:00:00 GMT+0800 (CST),Wed Jan 13 2016 00:10:00 GMT+0800 (CST),7,75,12,0.16,34
1,Wed Jan 13 2016 00:00:00 GMT+0800 (CST),Wed Jan 13 2016 00:10:00 GMT+0800 (CST),8,78,1,0.01282051282051282,55
1,Wed Jan 13 2016 00:00:00 GMT+0800 (CST),Wed Jan 13 2016 00:10:00 GMT+0800 (CST),9,15,1,0.06666666666666667,5
1,Wed Jan 13 2016 00:00:00 GMT+0800 (CST),Wed Jan 13 2016 00:10:00 GMT+0800 (CST),10,0,0,NaN,2
1,Wed Jan 13 2016 00:00:00 GMT+0800 (CST),Wed Jan 13 2016 00:10:00 GMT+0800 (CST),11,11,0,0,13
1,Wed Jan 13 2016 00:00:00 GMT+0800 (CST),Wed Jan 13 2016 00:10:00 GMT+0800 (CST),12,54,3,0.05555555555555555,21
1,Wed Jan 13 2016 00:00:00 GMT+0800 (CST),Wed Jan 13 2016 00:10:00 GMT+0800 (CST),13,2,0,0,5
1,Wed Jan 13 2016 00:00:00 GMT+0800 (CST),Wed Jan 13 2016 00:10:00 GMT+0800 (CST),14,15,0,0,31
1,Wed Jan 13 2016 00:00:00 GMT+0800 (CST),Wed Jan 13 2016 00:10:00 GMT+0800 (CST),15,0,0,NaN,0
1,Wed Jan 13 2016 00:00:00 GMT+0800 (CST),Wed Jan 13 2016 00:10:00 GMT+0800 (CST),16,4,0,0,2
1,Wed Jan 13 2016 00:00:00 GMT+0800 (CST),Wed Jan 13 2016 00:10:00 GMT+0800 (CST),17,0,0,NaN,0
1,Wed Jan 13 2016 00:00:00 GMT+0800 (CST),Wed Jan 13 2016 00:10:00 GMT+0800 (CST),18,1,0,0,1
1,Wed Jan 13 2016 00:00:00 GMT+0800 (CST),Wed Jan 13 2016 00:10:00 GMT+0800 (CST),19,22,2,0.09090909090909091,15
1,Wed Jan 13 2016 00:00:00 GMT+0800 (CST),Wed Jan 13 2016 00:10:00 GMT+0800 (CST),20,41,4,0.0975609756097561,13
1,Wed Jan 13 2016 00:00:00 GMT+0800 (CST),Wed Jan 13 2016 00:10:00 GMT+0800 (CST),21,40,8,0.2,5
1,Wed Jan 13 2016 00:00:00 GMT+0800 (CST),Wed Jan 13 2016 00:10:00 GMT+0800 (CST),22,19,5,0.2631578947368421,11
1,Wed Jan 13 2016 00:00:00 GMT+0800 (CST),Wed Jan 13 2016 00:10:00 GMT+0800 (CST),23,125,3,0.024,69
1,Wed Jan 13 2016 00:00:00 GMT+0800 (CST),Wed Jan 13 2016 00:10:00 GMT+0800 (CST),24,28,0,0,17
1,Wed Jan 13 2016 00:00:00 GMT+0800 (CST),Wed Jan 13 2016 00:10:00 GMT+0800 (CST),25,20,1,0.05,4
1,Wed Jan 13 2016 00:00:00 GMT+0800 (CST),Wed Jan 13 2016 00:10:00 GMT+0800 (CST),26,4,0,0,10
1,Wed Jan 13 2016 00:00:00 GMT+0800 (CST),Wed Jan 13 2016 00:10:00 GMT+0800 (CST),27,46,3,0.06521739130434782,13
1,Wed Jan 13 2016 00:00:00 GMT+0800 (CST),Wed Jan 13 2016 00:10:00 GMT+0800 (CST),28,49,0,0,38
1,Wed Jan 13 2016 00:00:00 GMT+0800 (CST),Wed Jan 13 2016 00:10:00 GMT+0800 (CST),29,12,2,0.16666666666666666,5
1,Wed Jan 13 2016 00:00:00 GMT+0800 (CST),Wed Jan 13 2016 00:10:00 GMT+0800 (CST),30,1,1,1,1
1,Wed Jan 13 2016 00:00:00 GMT+0800 (CST),Wed Jan 13 2016 00:10:00 GMT+0800 (CST),31,8,2,0.25,4
1,Wed Jan 13 2016 00:00:00 GMT+0800 (CST),Wed Jan 13 2016 00:10:00 GMT+0800 (CST),32,0,0,NaN,1
1,Wed Jan 13 2016 00:00:00 GMT+0800 (CST),Wed Jan 13 2016 00:10:00 GMT+0800 (CST),33,0,0,NaN,2
1,Wed Jan 13 2016 00:00:00 GMT+0800 (CST),Wed Jan 13 2016 00:10:00 GMT+0800 (CST),34,0,0,NaN,0
1,Wed Jan 13 2016 00:00:00 GMT+0800 (CST),Wed Jan 13 2016 00:10:00 GMT+0800 (CST),35,3,0,0,2
1,Wed Jan 13 2016 00:00:00 GMT+0800 (CST),Wed Jan 13 2016 00:10:00 GMT+0800 (CST),36,4,0,0,7
1,Wed Jan 13 2016 00:00:00 GMT+0800 (CST),Wed Jan 13 2016 00:10:00 GMT+0800 (CST),37,42,2,0.047619047619047616,35
1,Wed Jan 13 2016 00:00:00 GMT+0800 (CST),Wed Jan 13 2016 00:10:00 GMT+0800 (CST),38,9,1,0.1111111111111111,5
1,Wed Jan 13 2016 00:00:00 GMT+0800 (CST),Wed Jan 13 2016 00:10:00 GMT+0800 (CST),39,14,3,0.21428571428571427,0
1,Wed Jan 13 2016 00:00:00 GMT+0800 (CST),Wed Jan 13 2016 00:10:00 GMT+0800 (CST),40,0,0,NaN,1
1,Wed Jan 13 2016 00:00:00 GMT+0800 (CST),Wed Jan 13 2016 00:10:00 GMT+0800 (CST),41,1,0,0,2
1,Wed Jan 13 2016 00:00:00 GMT+0800 (CST),Wed Jan 13 2016 00:10:00 GMT+0800 (CST),42,24,0,0,17
1,Wed Jan 13 2016 00:00:00 GMT+0800 (CST),Wed Jan 13 2016 00:10:00 GMT+0800 (CST),43,0,0,NaN,1
1,Wed Jan 13 2016 00:00:00 GMT+0800 (CST),Wed Jan 13 2016 00:10:00 GMT+0800 (CST),44,0,0,NaN,2
1,Wed Jan 13 2016 00:00:00 GMT+0800 (CST),Wed Jan 13 2016 00:10:00 GMT+0800 (CST),45,1,0,0,0
1,Wed Jan 13 2016 00:00:00 GMT+0800 (CST),Wed Jan 13 2016 00:10:00 GMT+0800 (CST),46,41,2,0.04878048780487805,28
1,Wed Jan 13 2016 00:00:00 GMT+0800 (CST),Wed Jan 13 2016 00:10:00 GMT+0800 (CST),47,1,0,0,2
1,Wed Jan 13 2016 00:00:00 GMT+0800 (CST),Wed Jan 13 2016 00:10:00 GMT+0800 (CST),48,65,3,0.046153846153846156,30
1,Wed Jan 13 2016 00:00:00 GMT+0800 (CST),Wed Jan 13 2016 00:10:00 GMT+0800 (CST),49,0,0,NaN,3
1,Wed Jan 13 2016 00:00:00 GMT+0800 (CST),Wed Jan 13 2016 00:10:00 GMT+0800 (CST),50,1,0,0,0
1,Wed Jan 13 2016 00:00:00 GMT+0800 (CST),Wed Jan 13 2016 00:10:00 GMT+0800 (CST),51,200,41,0.205,56
1,Wed Jan 13 2016 00:00:00 GMT+0800 (CST),Wed Jan 13 2016 00:10:00 GMT+0800 (CST),52,0,0,NaN,1
1,Wed Jan 13 2016 00:00:00 GMT+0800 (CST),Wed Jan 13 2016 00:10:00 GMT+0800 (CST),53,4,0,0,2
1,Wed Jan 13 2016 00:00:00 GMT+0800 (CST),Wed Jan 13 2016 00:10:00 GMT+0800 (CST),54,7,0,0,1
1,Wed Jan 13 2016 00:00:00 GMT+0800 (CST),Wed Jan 13 2016 00:10:00 GMT+0800 (CST),55,2,0,0,1
1,Wed Jan 13 2016 00:00:00 GMT+0800 (CST),Wed Jan 13 2016 00:10:00 GMT+0800 (CST),56,0,0,NaN,1
1,Wed Jan 13 2016 00:00:00 GMT+0800 (CST),Wed Jan 13 2016 00:10:00 GMT+0800 (CST),57,4,0,0,4
1,Wed Jan 13 2016 00:00:00 GMT+0800 (CST),Wed Jan 13 2016 00:10:00 GMT+0800 (CST),58,1,1,1,1
1,Wed Jan 13 2016 00:00:00 GMT+0800 (CST),Wed Jan 13 2016 00:10:00 GMT+0800 (CST),59,1,0,0,2
1,Wed Jan 13 2016 00:00:00 GMT+0800 (CST),Wed Jan 13 2016 00:10:00 GMT+0800 (CST),60,0,0,NaN,1
1,Wed Jan 13 2016 00:00:00 GMT+0800 (CST),Wed Jan 13 2016 00:10:00 GMT+0800 (CST),61,1,0,0,0
1,Wed Jan 13 2016 00:00:00 GMT+0800 (CST),Wed Jan 13 2016 00:10:00 GMT+0800 (CST),62,0,0,NaN,0
1,Wed Jan 13 2016 00:00:00 GMT+0800 (CST),Wed Jan 13 2016 00:10:00 GMT+0800 (CST),63,0,0,NaN,0
1,Wed Jan 13 2016 00:00:00 GMT+0800 (CST),Wed Jan 13 2016 00:10:00 GMT+0800 (CST),64,4,0,0,0
1,Wed Jan 13 2016 00:00:00 GMT+0800 (CST),Wed Jan 13 2016 00:10:00 GMT+0800 (CST),65,1,0,0,1
1,Wed Jan 13 2016 00:00:00 GMT+0800 (CST),Wed Jan 13 2016 00:10:00 GMT+0800 (CST),66,4,0,0,0
