time,begin,end,area,total,gap,gapRate,total_dest
1,Wed Jan 20 2016 00:00:00 GMT+0800 (CST),Wed Jan 20 2016 00:10:00 GMT+0800 (CST),1,55,6,0.10909090909090909,19
1,Wed Jan 20 2016 00:00:00 GMT+0800 (CST),Wed Jan 20 2016 00:10:00 GMT+0800 (CST),2,9,0,0,3
1,Wed Jan 20 2016 00:00:00 GMT+0800 (CST),Wed Jan 20 2016 00:10:00 GMT+0800 (CST),3,1,1,1,0
1,Wed Jan 20 2016 00:00:00 GMT+0800 (CST),Wed Jan 20 2016 00:10:00 GMT+0800 (CST),4,20,4,0.2,11
1,Wed Jan 20 2016 00:00:00 GMT+0800 (CST),Wed Jan 20 2016 00:10:00 GMT+0800 (CST),5,0,0,NaN,0
1,Wed Jan 20 2016 00:00:00 GMT+0800 (CST),Wed Jan 20 2016 00:10:00 GMT+0800 (CST),6,5,0,0,9
1,Wed Jan 20 2016 00:00:00 GMT+0800 (CST),Wed Jan 20 2016 00:10:00 GMT+0800 (CST),7,41,3,0.07317073170731707,33
1,Wed Jan 20 2016 00:00:00 GMT+0800 (CST),Wed Jan 20 2016 00:10:00 GMT+0800 (CST),8,114,4,0.03508771929824561,65
1,Wed Jan 20 2016 00:00:00 GMT+0800 (CST),Wed Jan 20 2016 00:10:00 GMT+0800 (CST),9,20,8,0.4,4
1,Wed Jan 20 2016 00:00:00 GMT+0800 (CST),Wed Jan 20 2016 00:10:00 GMT+0800 (CST),10,0,0,NaN,2
1,Wed Jan 20 2016 00:00:00 GMT+0800 (CST),Wed Jan 20 2016 00:10:00 GMT+0800 (CST),11,11,1,0.09090909090909091,8
1,Wed Jan 20 2016 00:00:00 GMT+0800 (CST),Wed Jan 20 2016 00:10:00 GMT+0800 (CST),12,61,4,0.06557377049180328,7
1,Wed Jan 20 2016 00:00:00 GMT+0800 (CST),Wed Jan 20 2016 00:10:00 GMT+0800 (CST),13,9,7,0.7777777777777778,3
1,Wed Jan 20 2016 00:00:00 GMT+0800 (CST),Wed Jan 20 2016 00:10:00 GMT+0800 (CST),14,19,1,0.05263157894736842,25
1,Wed Jan 20 2016 00:00:00 GMT+0800 (CST),Wed Jan 20 2016 00:10:00 GMT+0800 (CST),15,0,0,NaN,0
1,Wed Jan 20 2016 00:00:00 GMT+0800 (CST),Wed Jan 20 2016 00:10:00 GMT+0800 (CST),16,0,0,NaN,4
1,Wed Jan 20 2016 00:00:00 GMT+0800 (CST),Wed Jan 20 2016 00:10:00 GMT+0800 (CST),17,0,0,NaN,0
1,Wed Jan 20 2016 00:00:00 GMT+0800 (CST),Wed Jan 20 2016 00:10:00 GMT+0800 (CST),18,5,5,1,2
1,Wed Jan 20 2016 00:00:00 GMT+0800 (CST),Wed Jan 20 2016 00:10:00 GMT+0800 (CST),19,29,2,0.06896551724137931,16
1,Wed Jan 20 2016 00:00:00 GMT+0800 (CST),Wed Jan 20 2016 00:10:00 GMT+0800 (CST),20,41,6,0.14634146341463414,18
1,Wed Jan 20 2016 00:00:00 GMT+0800 (CST),Wed Jan 20 2016 00:10:00 GMT+0800 (CST),21,27,2,0.07407407407407407,14
1,Wed Jan 20 2016 00:00:00 GMT+0800 (CST),Wed Jan 20 2016 00:10:00 GMT+0800 (CST),22,31,15,0.4838709677419355,25
1,Wed Jan 20 2016 00:00:00 GMT+0800 (CST),Wed Jan 20 2016 00:10:00 GMT+0800 (CST),23,144,16,0.1111111111111111,93
1,Wed Jan 20 2016 00:00:00 GMT+0800 (CST),Wed Jan 20 2016 00:10:00 GMT+0800 (CST),24,30,6,0.2,27
1,Wed Jan 20 2016 00:00:00 GMT+0800 (CST),Wed Jan 20 2016 00:10:00 GMT+0800 (CST),25,13,0,0,7
1,Wed Jan 20 2016 00:00:00 GMT+0800 (CST),Wed Jan 20 2016 00:10:00 GMT+0800 (CST),26,8,3,0.375,7
1,Wed Jan 20 2016 00:00:00 GMT+0800 (CST),Wed Jan 20 2016 00:10:00 GMT+0800 (CST),27,72,16,0.2222222222222222,14
1,Wed Jan 20 2016 00:00:00 GMT+0800 (CST),Wed Jan 20 2016 00:10:00 GMT+0800 (CST),28,46,3,0.06521739130434782,41
1,Wed Jan 20 2016 00:00:00 GMT+0800 (CST),Wed Jan 20 2016 00:10:00 GMT+0800 (CST),29,8,2,0.25,10
1,Wed Jan 20 2016 00:00:00 GMT+0800 (CST),Wed Jan 20 2016 00:10:00 GMT+0800 (CST),30,0,0,NaN,1
1,Wed Jan 20 2016 00:00:00 GMT+0800 (CST),Wed Jan 20 2016 00:10:00 GMT+0800 (CST),31,5,2,0.4,5
1,Wed Jan 20 2016 00:00:00 GMT+0800 (CST),Wed Jan 20 2016 00:10:00 GMT+0800 (CST),32,0,0,NaN,2
1,Wed Jan 20 2016 00:00:00 GMT+0800 (CST),Wed Jan 20 2016 00:10:00 GMT+0800 (CST),33,2,1,0.5,6
1,Wed Jan 20 2016 00:00:00 GMT+0800 (CST),Wed Jan 20 2016 00:10:00 GMT+0800 (CST),34,1,0,0,0
1,Wed Jan 20 2016 00:00:00 GMT+0800 (CST),Wed Jan 20 2016 00:10:00 GMT+0800 (CST),35,0,0,NaN,2
1,Wed Jan 20 2016 00:00:00 GMT+0800 (CST),Wed Jan 20 2016 00:10:00 GMT+0800 (CST),36,4,0,0,7
1,Wed Jan 20 2016 00:00:00 GMT+0800 (CST),Wed Jan 20 2016 00:10:00 GMT+0800 (CST),37,44,4,0.09090909090909091,28
1,Wed Jan 20 2016 00:00:00 GMT+0800 (CST),Wed Jan 20 2016 00:10:00 GMT+0800 (CST),38,1,0,0,5
1,Wed Jan 20 2016 00:00:00 GMT+0800 (CST),Wed Jan 20 2016 00:10:00 GMT+0800 (CST),39,10,4,0.4,0
1,Wed Jan 20 2016 00:00:00 GMT+0800 (CST),Wed Jan 20 2016 00:10:00 GMT+0800 (CST),40,3,1,0.3333333333333333,3
