area,time,timeSpan,poiCount,weather,temperature,pm25,totalOrders,gap,gapRate,ordersAsDest,lv1,lv2,lv3,lv4
1,1,00:00:00==>00:10:00,653376,2,4,127,70,4,0.05714285714285714,27,,,,
1,2,00:10:00==>00:20:00,653376,2,4,127,69,5,0.07246376811594203,17,1345,188,61,65
1,3,00:20:00==>00:30:00,653376,2,4,127,59,1,0.01694915254237288,17,1293,224,81,58
1,4,00:30:00==>00:40:00,653376,2,4,128,47,1,0.02127659574468085,12,1259,206,81,68
1,5,00:40:00==>00:50:00,653376,2,4,132,58,6,0.10344827586206896,7,1231,211,66,54
1,6,00:50:00==>01:00:00,653376,2,4,132,49,4,0.08163265306122448,16,1186,196,44,60
1,7,01:00:00==>01:10:00,653376,2,3,132,43,4,0.09302325581395349,15,1123,192,68,60
1,8,01:10:00==>01:20:00,653376,2,3,132,35,5,0.14285714285714285,17,1251,165,63,41
1,9,01:20:00==>01:30:00,653376,2,3,132,40,1,0.025,8,1153,189,42,66
1,10,01:30:00==>01:40:00,653376,2,3,132,34,1,0.029411764705882353,9,1172,191,49,52
1,11,01:40:00==>01:50:00,653376,2,3,136,36,2,0.05555555555555555,5,1126,176,71,47
1,12,01:50:00==>02:00:00,653376,2,3,136,29,1,0.034482758620689655,11,1128,186,60,50
1,13,02:00:00==>02:10:00,653376,2,3,136,29,0,0,3,1109,171,45,49
1,14,02:10:00==>02:20:00,653376,2,3,136,70,22,0.3142857142857143,6,1061,124,48,25
1,15,02:20:00==>02:30:00,653376,2,3,136,44,12,0.2727272727272727,13,1061,161,34,44
1,16,02:30:00==>02:40:00,653376,2,3,136,26,4,0.15384615384615385,7,1038,152,43,36
1,17,02:40:00==>02:50:00,653376,2,3,132,19,1,0.05263157894736842,7,1008,152,45,38
1,18,02:50:00==>03:00:00,653376,2,3,132,45,4,0.08888888888888889,2,1007,129,26,28
1,19,03:00:00==>03:10:00,653376,2,3,132,41,10,0.24390243902439024,5,958,110,35,39
1,20,03:10:00==>03:20:00,653376,2,3,132,9,0,0,0,987,138,30,39
1,21,03:20:00==>03:30:00,653376,2,3,132,21,0,0,0,1013,153,56,28
1,22,03:30:00==>03:40:00,653376,2,3,132,14,0,0,8,855,105,35,33
1,23,03:40:00==>03:50:00,653376,2,3,133,12,1,0.08333333333333333,4,881,108,22,27
1,24,03:50:00==>04:00:00,653376,2,3,133,7,0,0,5,840,124,24,42
1,25,04:00:00==>04:10:00,653376,2,3,133,8,0,0,3,773,115,15,36
1,26,04:10:00==>04:20:00,653376,2,3,133,7,0,0,3,758,112,28,29
1,27,04:20:00==>04:30:00,653376,2,3,133,12,0,0,0,780,107,30,36
1,28,04:30:00==>04:40:00,653376,2,3,133,10,0,0,1,775,96,36,30
1,29,04:40:00==>04:50:00,653376,2,3,133,11,2,0.18181818181818182,2,730,98,38,38
1,30,04:50:00==>05:00:00,653376,2,3,132,5,0,0,3,812,110,31,42
1,31,05:00:00==>05:10:00,653376,2,3,132,5,1,0.2,3,728,99,32,32
1,32,05:10:00==>05:20:00,653376,2,3,132,7,0,0,3,765,134,55,25
1,33,05:20:00==>05:30:00,653376,2,3,132,8,1,0.125,1,796,112,40,35
1,34,05:30:00==>05:40:00,653376,2,3,132,8,0,0,1,849,122,38,39
1,35,05:40:00==>05:50:00,653376,2,3,131,18,2,0.1111111111111111,2,824,150,37,48
1,36,05:50:00==>06:00:00,653376,2,3,131,22,3,0.13636363636363635,3,819,148,24,64
1,37,06:00:00==>06:10:00,653376,2,3,131,32,13,0.40625,5,916,125,50,32
1,38,06:10:00==>06:20:00,653376,2,3,131,45,16,0.35555555555555557,7,917,168,38,57
1,39,06:20:00==>06:30:00,653376,2,3,131,36,6,0.16666666666666666,10,951,117,45,31
1,40,06:30:00==>06:40:00,653376,2,3,131,43,0,0,11,917,112,41,25
1,41,06:40:00==>06:50:00,653376,2,3,125,46,4,0.08695652173913043,19,1039,179,54,65
1,42,06:50:00==>07:00:00,653376,2,3,125,49,4,0.08163265306122448,14,1163,146,43,41
1,43,07:00:00==>07:10:00,653376,8,3,125,61,1,0.01639344262295082,31,1167,194,53,41
1,44,07:10:00==>07:20:00,653376,8,3,125,93,0,0,29,1304,214,58,75
1,45,07:20:00==>07:30:00,653376,8,3,125,101,2,0.019801980198019802,35,1321,251,84,65
1,46,07:30:00==>07:40:00,653376,8,3,125,119,2,0.01680672268907563,49,1385,263,102,62
1,47,07:40:00==>07:50:00,653376,8,3,122,149,3,0.020134228187919462,55,1445,268,89,54
1,48,07:50:00==>08:00:00,653376,8,3,122,157,8,0.050955414012738856,74,1553,259,70,79
1,49,08:00:00==>08:10:00,653376,8,3,122,208,5,0.02403846153846154,92,1515,289,100,83
1,50,08:10:00==>08:20:00,653376,8,3,122,257,11,0.042801556420233464,106,1559,267,77,68
1,51,08:20:00==>08:30:00,653376,8,3,122,287,12,0.041811846689895474,86,1673,309,95,71
1,52,08:30:00==>08:40:00,653376,8,3,122,322,30,0.09316770186335403,132,1656,295,116,78
1,53,08:40:00==>08:50:00,653376,8,3,122,332,18,0.05421686746987952,170,1580,295,106,89
1,54,08:50:00==>09:00:00,653376,8,3,122,196,8,0.04081632653061224,140,1596,332,80,73
1,55,09:00:00==>09:10:00,653376,8,3,122,166,3,0.018072289156626505,97,1589,312,89,64
1,56,09:10:00==>09:20:00,653376,8,3,122,161,7,0.043478260869565216,73,1629,334,116,78
1,57,09:20:00==>09:30:00,653376,8,3,122,163,4,0.024539877300613498,71,1564,356,94,108
1,58,09:30:00==>09:40:00,653376,8,3,122,153,4,0.026143790849673203,92,1595,349,87,97
1,59,09:40:00==>09:50:00,653376,8,3,132,144,3,0.020833333333333332,62,1572,340,103,91
1,60,09:50:00==>10:00:00,653376,2,3,132,167,3,0.017964071856287425,51,1530,334,94,70
1,61,10:00:00==>10:10:00,653376,2,3,132,189,3,0.015873015873015872,70,1577,321,88,96
1,62,10:10:00==>10:20:00,653376,2,3,132,158,3,0.0189873417721519,63,1519,313,119,84
1,63,10:20:00==>10:30:00,653376,2,3,132,165,4,0.024242424242424242,63,1552,295,114,73
1,64,10:30:00==>10:40:00,653376,2,5,132,145,2,0.013793103448275862,48,1509,314,95,72
1,65,10:40:00==>10:50:00,653376,2,5,145,151,5,0.033112582781456956,46,1548,305,98,96
1,66,10:50:00==>11:00:00,653376,2,5,145,135,3,0.022222222222222223,68,1535,340,79,91
1,67,11:00:00==>11:10:00,653376,2,6,145,143,0,0,70,1589,365,79,99
1,68,11:10:00==>11:20:00,653376,2,6,145,166,7,0.04216867469879518,63,1506,377,104,97
1,69,11:20:00==>11:30:00,653376,2,6,145,136,6,0.04411764705882353,65,1455,332,137,88
1,70,11:30:00==>11:40:00,653376,2,6,145,184,6,0.03260869565217391,75,1481,386,98,111
1,71,11:40:00==>11:50:00,653376,2,6,159,200,6,0.03,70,1484,406,113,94
1,72,11:50:00==>12:00:00,653376,2,8,159,172,7,0.040697674418604654,62,1477,361,142,84
1,73,12:00:00==>12:10:00,653376,2,8,159,185,4,0.021621621621621623,63,1543,340,130,86
1,74,12:10:00==>12:20:00,653376,2,8,159,182,6,0.03296703296703297,55,1473,400,159,89
1,75,12:20:00==>12:30:00,653376,2,8,159,208,4,0.019230769230769232,56,1471,385,141,111
1,76,12:30:00==>12:40:00,653376,2,8,159,208,8,0.038461538461538464,80,1523,417,136,82
1,77,12:40:00==>12:50:00,653376,2,9,157,209,8,0.03827751196172249,82,1493,437,127,96
1,78,12:50:00==>13:00:00,653376,2,9,157,197,8,0.04060913705583756,78,1466,397,133,103
1,79,13:00:00==>13:10:00,653376,2,9,157,211,1,0.004739336492890996,99,1511,411,138,85
1,80,13:10:00==>13:20:00,653376,2,9,157,200,4,0.02,116,1501,358,132,105
1,81,13:20:00==>13:30:00,653376,2,9,157,212,4,0.018867924528301886,99,1573,374,86,84
1,82,13:30:00==>13:40:00,653376,2,9,157,184,3,0.016304347826086956,97,1505,336,113,79
