area,time,timeSpan,poiCount,weather,temperature,pm25,totalOrders,gap,gapRate,ordersAsDest,lv1,lv2,lv3,lv4
1,1,00:00:00==>00:10:00,653376,8,12,170,90,43,0.4777777777777778,39,,,,
1,2,00:10:00==>00:20:00,653376,4,12,170,47,11,0.23404255319148937,16,1238,175,48,47
1,3,00:20:00==>00:30:00,653376,4,12,170,60,12,0.2,12,1143,154,43,55
1,4,00:30:00==>00:40:00,653376,4,12,170,47,9,0.19148936170212766,16,1118,200,50,58
1,5,00:40:00==>00:50:00,653376,8,12,165,56,15,0.26785714285714285,7,1135,155,68,55
1,6,00:50:00==>01:00:00,653376,8,12,165,37,3,0.08108108108108109,15,1120,176,75,30
1,7,01:00:00==>01:10:00,653376,8,12,165,23,3,0.13043478260869565,8,1160,130,42,42
1,8,01:10:00==>01:20:00,653376,8,12,165,26,2,0.07692307692307693,10,1016,144,36,45
1,9,01:20:00==>01:30:00,653376,8,12,165,23,2,0.08695652173913043,5,1023,120,57,59
1,10,01:30:00==>01:40:00,653376,8,11,165,22,4,0.18181818181818182,4,1016,119,45,26
1,11,01:40:00==>01:50:00,653376,8,11,159,23,4,0.17391304347826086,1,966,130,32,44
1,12,01:50:00==>02:00:00,653376,8,11,159,19,8,0.42105263157894735,4,992,130,51,35
1,13,02:00:00==>02:10:00,653376,8,11,159,27,4,0.14814814814814814,2,996,167,48,46
1,14,02:10:00==>02:20:00,653376,8,11,159,22,6,0.2727272727272727,5,948,109,56,27
1,15,02:20:00==>02:30:00,653376,8,11,159,19,3,0.15789473684210525,5,839,151,26,53
1,16,02:30:00==>02:40:00,653376,8,11,159,17,10,0.5882352941176471,3,848,118,35,32
1,17,02:40:00==>02:50:00,653376,8,11,159,12,3,0.25,2,732,102,40,30
1,18,02:50:00==>03:00:00,653376,8,11,148,17,5,0.29411764705882354,1,859,113,40,45
1,19,03:00:00==>03:10:00,653376,4,11,148,16,7,0.4375,3,772,90,37,34
1,20,03:10:00==>03:20:00,653376,8,11,148,16,5,0.3125,2,755,97,26,41
1,21,03:20:00==>03:30:00,653376,8,11,148,25,14,0.56,4,776,95,30,38
1,22,03:30:00==>03:40:00,653376,8,11,148,14,2,0.14285714285714285,3,790,100,38,40
1,23,03:40:00==>03:50:00,653376,8,11,139,4,0,0,0,826,82,37,29
1,24,03:50:00==>04:00:00,653376,4,11,139,14,2,0.14285714285714285,4,583,86,32,37
1,25,04:00:00==>04:10:00,653376,4,11,139,15,6,0.4,2,719,67,26,53
1,26,04:10:00==>04:20:00,653376,4,11,139,12,1,0.08333333333333333,0,670,99,37,30
1,27,04:20:00==>04:30:00,653376,4,11,139,11,3,0.2727272727272727,1,673,101,27,36
1,28,04:30:00==>04:40:00,653376,4,11,139,16,4,0.25,2,605,100,29,44
1,29,04:40:00==>04:50:00,653376,4,11,139,5,1,0.2,2,655,76,52,23
1,30,04:50:00==>05:00:00,653376,4,11,139,10,1,0.1,2,633,110,32,37
1,31,05:00:00==>05:10:00,653376,4,11,139,3,2,0.6666666666666666,1,630,115,37,23
1,32,05:10:00==>05:20:00,653376,4,11,139,9,0,0,2,706,69,23,49
1,33,05:20:00==>05:30:00,653376,4,11,139,6,1,0.16666666666666666,1,704,82,31,36
1,34,05:30:00==>05:40:00,653376,4,11,127,7,1,0.14285714285714285,4,760,104,38,32
1,35,05:40:00==>05:50:00,653376,4,11,127,10,2,0.2,1,699,112,34,35
1,36,05:50:00==>06:00:00,653376,4,11,127,20,6,0.3,6,692,137,37,46
1,37,06:00:00==>06:10:00,653376,4,11,117,22,3,0.13636363636363635,3,774,122,28,29
1,38,06:10:00==>06:20:00,653376,4,11,117,22,4,0.18181818181818182,3,898,155,38,41
1,39,06:20:00==>06:30:00,653376,4,11,117,42,10,0.23809523809523808,8,869,174,38,31
1,40,06:30:00==>06:40:00,653376,4,10,117,33,0,0,9,1078,163,39,56
1,41,06:40:00==>06:50:00,653376,4,10,88,41,1,0.024390243902439025,15,1076,172,55,51
1,42,06:50:00==>07:00:00,653376,4,10,88,60,1,0.016666666666666666,20,1178,211,53,46
1,43,07:00:00==>07:10:00,653376,4,10,88,93,0,0,25,1277,246,77,67
1,44,07:10:00==>07:20:00,653376,4,10,88,127,7,0.05511811023622047,37,1313,221,78,62
1,45,07:20:00==>07:30:00,653376,4,10,88,161,1,0.006211180124223602,63,1344,309,90,64
1,46,07:30:00==>07:40:00,653376,4,10,88,218,2,0.009174311926605505,85,1399,348,101,71
1,47,07:40:00==>07:50:00,653376,4,10,57,277,9,0.032490974729241874,116,1459,387,115,59
1,48,07:50:00==>08:00:00,653376,4,10,57,268,5,0.018656716417910446,96,1496,407,98,71
