area,time,timeSpan,poiCount,weather,temperature,pm25,totalOrders,gap,gapRate,ordersAsDest,lv1,lv2,lv3,lv4
1,1,00:00:00==>00:10:00,653376,2,4,132,81,4,0.04938271604938271,20,,,,
1,2,00:10:00==>00:20:00,653376,2,4,132,60,3,0.05,26,1273,195,77,54
1,3,00:20:00==>00:30:00,653376,2,4,132,53,3,0.05660377358490566,9,1301,179,51,43
1,4,00:30:00==>00:40:00,653376,2,4,132,56,2,0.03571428571428571,11,1228,194,58,49
1,5,00:40:00==>00:50:00,653376,2,4,128,54,3,0.05555555555555555,4,1123,188,81,72
1,6,00:50:00==>01:00:00,653376,2,4,128,49,1,0.02040816326530612,12,1145,165,60,55
1,7,01:00:00==>01:10:00,653376,2,4,128,46,1,0.021739130434782608,7,1212,191,53,41
1,8,01:10:00==>01:20:00,653376,2,4,128,36,2,0.05555555555555555,11,1167,172,54,39
1,9,01:20:00==>01:30:00,653376,2,3,128,44,0,0,5,1216,134,37,46
1,10,01:30:00==>01:40:00,653376,2,3,128,33,2,0.06060606060606061,9,1118,164,47,53
1,11,01:40:00==>01:50:00,653376,2,3,128,32,3,0.09375,11,1088,125,37,55
1,12,01:50:00==>02:00:00,653376,2,3,128,45,4,0.08888888888888889,7,1044,153,47,31
1,13,02:00:00==>02:10:00,653376,2,3,136,36,0,0,5,1114,127,36,46
1,14,02:10:00==>02:20:00,653376,2,3,136,15,1,0.06666666666666667,7,1079,127,27,38
1,15,02:20:00==>02:30:00,653376,2,3,136,24,2,0.08333333333333333,5,955,142,39,38
1,16,02:30:00==>02:40:00,653376,2,3,136,23,2,0.08695652173913043,5,996,117,40,39
1,17,02:40:00==>02:50:00,653376,2,3,136,24,3,0.125,2,1003,150,53,46
1,18,02:50:00==>03:00:00,653376,2,3,136,15,0,0,2,888,143,47,41
1,19,03:00:00==>03:10:00,653376,2,3,136,22,5,0.22727272727272727,6,909,100,37,40
1,20,03:10:00==>03:20:00,653376,2,3,136,16,2,0.125,2,977,116,35,29
1,21,03:20:00==>03:30:00,653376,2,3,136,15,2,0.13333333333333333,3,878,138,44,22
1,22,03:30:00==>03:40:00,653376,2,3,139,20,2,0.1,1,757,104,38,26
1,23,03:40:00==>03:50:00,653376,2,3,143,15,1,0.06666666666666667,2,910,108,38,37
1,24,03:50:00==>04:00:00,653376,2,3,143,9,0,0,1,906,78,36,30
1,25,04:00:00==>04:10:00,653376,2,3,143,7,0,0,1,794,107,36,40
1,26,04:10:00==>04:20:00,653376,2,3,143,8,0,0,3,757,91,36,37
1,27,04:20:00==>04:30:00,653376,2,3,143,6,1,0.16666666666666666,2,649,80,49,35
1,28,04:30:00==>04:40:00,653376,2,3,143,8,0,0,4,646,106,35,44
1,29,04:40:00==>04:50:00,653376,2,3,127,8,0,0,2,715,83,35,23
1,30,04:50:00==>05:00:00,653376,2,3,127,13,2,0.15384615384615385,1,671,130,25,27
1,31,05:00:00==>05:10:00,653376,2,3,127,10,0,0,0,674,88,31,30
1,32,05:10:00==>05:20:00,653376,2,3,127,11,3,0.2727272727272727,3,704,88,24,39
1,33,05:20:00==>05:30:00,653376,2,3,127,19,4,0.21052631578947367,5,657,91,44,33
1,34,05:30:00==>05:40:00,653376,2,3,127,12,1,0.08333333333333333,2,823,114,43,53
1,35,05:40:00==>05:50:00,653376,2,2,120,17,1,0.058823529411764705,4,788,164,30,42
1,36,05:50:00==>06:00:00,653376,2,3,120,22,7,0.3181818181818182,1,863,93,30,33
1,37,06:00:00==>06:10:00,653376,2,3,120,23,4,0.17391304347826086,8,863,103,34,35
1,38,06:10:00==>06:20:00,653376,2,2,120,29,10,0.3448275862068966,3,976,109,41,42
1,39,06:20:00==>06:30:00,653376,2,2,120,35,5,0.14285714285714285,4,938,123,28,34
1,40,06:30:00==>06:40:00,653376,2,2,120,41,1,0.024390243902439025,9,990,122,21,37
1,41,06:40:00==>06:50:00,653376,2,2,119,40,2,0.05,12,1012,188,76,49
1,42,06:50:00==>07:00:00,653376,2,2,119,49,2,0.04081632653061224,11,1079,157,43,62
1,43,07:00:00==>07:10:00,653376,2,3,119,49,4,0.08163265306122448,10,1173,165,23,39
1,44,07:10:00==>07:20:00,653376,2,3,119,64,0,0,27,1157,210,38,54
1,45,07:20:00==>07:30:00,653376,2,3,119,98,4,0.04081632653061224,36,1211,228,52,52
1,46,07:30:00==>07:40:00,653376,8,3,119,105,4,0.0380952380952381,60,1411,259,86,69
1,47,07:40:00==>07:50:00,653376,8,3,115,123,2,0.016260162601626018,54,1418,261,104,95
1,48,07:50:00==>08:00:00,653376,8,3,115,128,2,0.015625,50,1532,268,67,52
1,49,08:00:00==>08:10:00,653376,8,3,115,173,5,0.028901734104046242,64,1423,312,88,59
1,50,08:10:00==>08:20:00,653376,8,3,115,206,2,0.009708737864077669,76,1494,282,72,75
1,51,08:20:00==>08:30:00,653376,8,3,115,213,2,0.009389671361502348,60,1602,295,77,81
1,52,08:30:00==>08:40:00,653376,8,3,115,235,3,0.01276595744680851,84,1559,293,88,67
1,53,08:40:00==>08:50:00,653376,8,3,111,237,4,0.016877637130801686,86,1510,292,76,69
1,54,08:50:00==>09:00:00,653376,8,3,111,167,1,0.005988023952095809,59,1548,274,75,62
1,55,09:00:00==>09:10:00,653376,8,3,111,147,2,0.013605442176870748,54,1522,329,95,63
1,56,09:10:00==>09:20:00,653376,8,3,111,169,3,0.01775147928994083,55,1551,330,92,89
1,57,09:20:00==>09:30:00,653376,8,3,111,141,0,0,56,1500,328,72,88
1,58,09:30:00==>09:40:00,653376,8,3,111,144,4,0.027777777777777776,76,1474,322,75,93
1,59,09:40:00==>09:50:00,653376,8,3,117,154,1,0.006493506493506494,70,1480,341,91,107
1,60,09:50:00==>10:00:00,653376,8,3,117,163,5,0.03067484662576687,40,1470,336,113,83
1,61,10:00:00==>10:10:00,653376,8,4,117,147,5,0.034013605442176874,48,1481,329,99,97
1,62,10:10:00==>10:20:00,653376,8,4,117,131,2,0.015267175572519083,62,1518,304,83,94
1,63,10:20:00==>10:30:00,653376,8,5,117,112,1,0.008928571428571428,40,1462,320,116,86
1,64,10:30:00==>10:40:00,653376,8,5,117,140,3,0.02142857142857143,52,1517,343,94,78
1,65,10:40:00==>10:50:00,653376,8,6,128,121,1,0.008264462809917356,52,1475,329,107,109
1,66,10:50:00==>11:00:00,653376,8,6,128,138,5,0.036231884057971016,46,1465,352,126,90
1,67,11:00:00==>11:10:00,653376,8,6,128,163,3,0.018404907975460124,47,1454,341,80,78
1,68,11:10:00==>11:20:00,653376,8,6,128,155,1,0.0064516129032258064,40,1496,284,105,95
1,69,11:20:00==>11:30:00,653376,2,8,128,148,1,0.006756756756756757,59,1457,341,99,81
1,70,11:30:00==>11:40:00,653376,2,8,128,175,6,0.03428571428571429,51,1437,321,91,71
1,71,11:40:00==>11:50:00,653376,2,8,128,154,1,0.006493506493506494,60,1495,329,121,109
1,72,11:50:00==>12:00:00,653376,2,9,149,175,4,0.022857142857142857,56,1487,321,122,80
1,73,12:00:00==>12:10:00,653376,2,9,149,183,3,0.01639344262295082,69,1514,323,138,93
1,74,12:10:00==>12:20:00,653376,2,9,149,187,4,0.0213903743315508,48,1487,329,110,96
1,75,12:20:00==>12:30:00,653376,2,9,149,176,5,0.028409090909090908,60,1456,354,100,116
1,76,12:30:00==>12:40:00,653376,2,9,149,158,2,0.012658227848101266,70,1420,331,108,87
1,77,12:40:00==>12:50:00,653376,2,9,161,167,3,0.017964071856287425,63,1350,310,121,109
1,78,12:50:00==>13:00:00,653376,2,10,161,177,5,0.02824858757062147,56,1431,317,116,103
1,79,13:00:00==>13:10:00,653376,2,10,161,178,6,0.033707865168539325,72,1429,360,118,76
1,80,13:10:00==>13:20:00,653376,2,10,161,174,3,0.017241379310344827,56,1436,359,106,98
1,81,13:20:00==>13:30:00,653376,2,10,161,173,2,0.011560693641618497,56,1499,294,97,107
1,82,13:30:00==>13:40:00,653376,2,10,161,169,2,0.011834319526627219,59,1459,358,88,94
1,83,13:40:00==>13:50:00,653376,2,10,153,174,1,0.005747126436781609,63,1481,317,116,91
1,84,13:50:00==>14:00:00,653376,2,10,153,178,0,0,53,1522,336,110,85
1,85,14:00:00==>14:10:00,653376,2,11,153,180,3,0.016666666666666666,60,1460,308,96,98
1,86,14:10:00==>14:20:00,653376,2,11,153,196,4,0.02040816326530612,45,1447,344,100,111
1,87,14:20:00==>14:30:00,653376,2,11,153,181,4,0.022099447513812154,71,1511,327,117,94
1,88,14:30:00==>14:40:00,653376,2,11,153,176,2,0.011363636363636364,79,1419,370,111,103
1,89,14:40:00==>14:50:00,653376,2,11,128,195,6,0.03076923076923077,45,1453,313,95,98
1,90,14:50:00==>15:00:00,653376,2,11,128,191,7,0.03664921465968586,57,1462,345,121,78
1,91,15:00:00==>15:10:00,653376,2,11,128,212,7,0.0330188679245283,44,1555,352,101,77
1,92,15:10:00==>15:20:00,653376,2,11,128,185,7,0.03783783783783784,59,1510,383,101,113
1,93,15:20:00==>15:30:00,653376,2,11,128,190,5,0.02631578947368421,64,1462,324,116,88
1,94,15:30:00==>15:40:00,653376,2,11,128,171,6,0.03508771929824561,56,1485,357,109,118
1,95,15:40:00==>15:50:00,653376,2,11,122,187,8,0.0427807486631016,58,1496,345,100,102
1,96,15:50:00==>16:00:00,653376,2,11,122,207,7,0.033816425120772944,54,1445,328,110,86
1,97,16:00:00==>16:10:00,653376,2,11,122,219,6,0.0273972602739726,53,1504,359,96,93
1,98,16:10:00==>16:20:00,653376,2,11,122,194,5,0.02577319587628866,55,1518,375,139,104
1,99,16:20:00==>16:30:00,653376,2,11,122,205,1,0.004878048780487805,57,1534,370,122,94
1,100,16:30:00==>16:40:00,653376,,,,230,0,0,66,1440,414,113,114
1,101,16:40:00==>16:50:00,653376,2,11,115,212,11,0.05188679245283019,83,1463,416,106,93
1,102,16:50:00==>17:00:00,653376,2,11,115,224,4,0.017857142857142856,87,1469,376,135,102
1,103,17:00:00==>17:10:00,653376,2,10,115,236,7,0.029661016949152543,106,1477,399,131,104
1,104,17:10:00==>17:20:00,653376,2,10,115,241,4,0.016597510373443983,111,1521,442,148,96
1,105,17:20:00==>17:30:00,653376,2,10,115,255,4,0.01568627450980392,108,1417,426,170,121
1,106,17:30:00==>17:40:00,653376,2,10,115,264,8,0.030303030303030304,134,1430,447,158,105
1,107,17:40:00==>17:50:00,653376,2,10,106,259,2,0.007722007722007722,89,1420,486,177,73
1,108,17:50:00==>18:00:00,653376,2,10,106,248,2,0.008064516129032258,93,1484,436,155,102
1,109,18:00:00==>18:10:00,653376,,,,285,13,0.0456140350877193,99,1467,449,142,101
1,110,18:10:00==>18:20:00,653376,2,9,106,267,3,0.011235955056179775,84,1444,473,169,121
1,111,18:20:00==>18:30:00,653376,2,9,106,228,1,0.0043859649122807015,70,1429,400,165,114
1,112,18:30:00==>18:40:00,653376,2,9,106,260,10,0.038461538461538464,67,1479,431,149,104
1,113,18:40:00==>18:50:00,653376,2,9,108,301,9,0.029900332225913623,64,1416,488,136,111
1,114,18:50:00==>19:00:00,653376,2,9,108,303,8,0.026402640264026403,71,1345,490,154,138
1,115,19:00:00==>19:10:00,653376,2,9,108,261,3,0.011494252873563218,54,1392,446,181,107
1,116,19:10:00==>19:20:00,653376,,,,224,1,0.004464285714285714,45,1509,422,161,94
1,117,19:20:00==>19:30:00,653376,2,8,108,205,8,0.03902439024390244,53,1405,428,157,112
1,118,19:30:00==>19:40:00,653376,2,8,108,181,5,0.027624309392265192,46,1431,348,152,115
1,119,19:40:00==>19:50:00,653376,,,,234,5,0.021367521367521368,46,1477,396,138,99
1,120,19:50:00==>20:00:00,653376,2,8,120,218,5,0.022935779816513763,46,1460,388,138,123
1,121,20:00:00==>20:10:00,653376,,,,192,1,0.005208333333333333,53,1450,351,157,100
1,122,20:10:00==>20:20:00,653376,2,9,120,258,13,0.050387596899224806,59,1471,334,147,121
1,123,20:20:00==>20:30:00,653376,3,8,120,240,2,0.008333333333333333,51,1531,366,129,86
1,124,20:30:00==>20:40:00,653376,,,,274,6,0.021897810218978103,46,1525,367,150,106
1,125,20:40:00==>20:50:00,653376,3,8,119,198,3,0.015151515151515152,44,1458,363,115,97
1,126,20:50:00==>21:00:00,653376,3,8,119,251,4,0.01593625498007968,41,1413,329,132,88
1,127,21:00:00==>21:10:00,653376,,,,251,5,0.0199203187250996,53,1388,330,103,88
1,128,21:10:00==>21:20:00,653376,3,8,119,227,5,0.022026431718061675,48,1469,316,113,92
1,129,21:20:00==>21:30:00,653376,,,,246,4,0.016260162601626018,46,1461,296,91,79
1,130,21:30:00==>21:40:00,653376,3,9,119,242,6,0.024793388429752067,41,1465,287,89,99
1,131,21:40:00==>21:50:00,653376,3,9,113,215,4,0.018604651162790697,36,1401,365,99,64
1,132,21:50:00==>22:00:00,653376,3,9,113,312,8,0.02564102564102564,47,1428,335,79,49
1,133,22:00:00==>22:10:00,653376,4,9,113,439,103,0.23462414578587698,59,1413,334,132,63
1,134,22:10:00==>22:20:00,653376,4,8,113,453,159,0.3509933774834437,51,1402,367,125,97
1,135,22:20:00==>22:30:00,653376,,,,358,123,0.3435754189944134,39,1382,406,120,79
1,136,22:30:00==>22:40:00,653376,4,8,113,230,16,0.06956521739130435,41,1467,375,150,66
