area,time,lv1,lv2,lv3,lv4
1,2,1345,188,61,65
1,3,1293,224,81,58
1,4,1259,206,81,68
1,5,1231,211,66,54
1,6,1186,196,44,60
1,7,1123,192,68,60
1,8,1251,165,63,41
1,9,1153,189,42,66
1,10,1172,191,49,52
1,11,1126,176,71,47
1,12,1128,186,60,50
1,13,1109,171,45,49
1,14,1061,124,48,25
1,15,1061,161,34,44
1,16,1038,152,43,36
1,17,1008,152,45,38
1,18,1007,129,26,28
1,19,958,110,35,39
1,20,987,138,30,39
1,21,1013,153,56,28
1,22,855,105,35,33
1,23,881,108,22,27
1,24,840,124,24,42
1,25,773,115,15,36
1,26,758,112,28,29
1,27,780,107,30,36
1,28,775,96,36,30
1,29,730,98,38,38
1,30,812,110,31,42
1,31,728,99,32,32
1,32,765,134,55,25
1,33,796,112,40,35
1,34,849,122,38,39
1,35,824,150,37,48
1,36,819,148,24,64
1,37,916,125,50,32
1,38,917,168,38,57
1,39,951,117,45,31
1,40,917,112,41,25
1,41,1039,179,54,65
1,42,1163,146,43,41
1,43,1167,194,53,41
1,44,1304,214,58,75
1,45,1321,251,84,65
1,46,1385,263,102,62
1,47,1445,268,89,54
1,48,1553,259,70,79
1,49,1515,289,100,83
1,50,1559,267,77,68
1,51,1673,309,95,71
1,52,1656,295,116,78
1,53,1580,295,106,89
1,54,1596,332,80,73
1,55,1589,312,89,64
1,56,1629,334,116,78
1,57,1564,356,94,108
1,58,1595,349,87,97
1,59,1572,340,103,91
1,60,1530,334,94,70
1,61,1577,321,88,96
1,62,1519,313,119,84
1,63,1552,295,114,73
1,64,1509,314,95,72
1,65,1548,305,98,96
1,66,1535,340,79,91
1,67,1589,365,79,99
1,68,1506,377,104,97
1,69,1455,332,137,88
1,70,1481,386,98,111
1,71,1484,406,113,94
1,72,1477,361,142,84
1,73,1543,340,130,86
1,74,1473,400,159,89
1,75,1471,385,141,111
1,76,1523,417,136,82
1,77,1493,437,127,96
1,78,1466,397,133,103
1,79,1511,411,138,85
1,80,1501,358,132,105
1,81,1573,374,86,84
1,82,1505,336,113,79
1,83,1507,361,104,109
1,84,1458,372,116,95
1,85,1427,356,129,96
1,86,1438,410,120,92
1,87,1495,384,112,102
1,88,1492,376,143,80
1,89,1547,384,118,102
1,90,1437,386,114,108
1,91,1484,396,107,110
1,92,1524,368,96,78
1,93,1467,405,114,103
1,94,1497,428,121,94
1,95,1530,391,124,101
1,96,1422,394,149,89
1,97,1525,368,111,108
1,98,1525,468,148,126
1,99,1516,479,127,100
1,100,1418,489,137,107
1,101,1374,452,167,92
1,102,1467,446,148,107
1,103,1457,425,171,108
1,104,1461,477,178,119
1,105,1483,498,164,114
1,106,1467,517,170,108
1,107,1416,521,183,113
1,108,1463,510,163,104
1,109,1392,503,187,110
1,110,1405,497,184,90
1,111,1378,475,170,117
1,112,1367,533,158,106
1,113,1398,451,183,105
1,114,1437,466,171,120
1,115,1408,476,171,138
1,116,1453,401,150,128
1,117,1423,433,147,120
1,118,1444,437,139,116
1,119,1465,413,133,102
1,120,1436,417,158,125
1,121,1479,376,151,95
1,122,1429,427,124,100
1,123,1491,402,126,101
1,124,1532,334,119,132
1,125,1453,376,142,88
1,126,1471,398,129,94
1,127,1467,365,101,72
1,128,1503,350,108,84
1,129,1392,287,132,93
1,130,1449,353,94,90
1,131,1470,367,110,107
1,132,1504,315,114,55
1,133,1430,303,122,80
1,134,1377,307,119,106
1,135,1480,289,120,69
1,136,1425,275,103,68
1,137,1383,305,97,75
1,138,1391,286,107,74
1,139,1433,299,99,78
1,140,1363,291,99,87
1,141,1370,257,83,59
1,142,1352,243,92,66
1,143,1387,242,87,66
1,144,1332,226,59,43
2,2,724,82,16,7
2,3,694,81,21,13
2,4,699,71,13,16
2,5,702,60,10,16
2,6,723,56,28,14
2,7,713,68,8,7
2,8,677,52,19,14
2,9,639,45,33,6
2,10,651,49,19,22
2,11,680,51,6,16
2,12,587,58,4,24
2,13,638,35,4,9
2,14,686,41,17,20
2,15,618,61,12,10
2,16,595,41,22,19
2,17,606,31,16,23
2,18,559,37,14,8
2,19,565,28,15,12
2,20,505,30,15,26
2,21,493,36,4,6
