area,time,lv1,lv2,lv3,lv4
1,2,1257,175,48,59
1,3,1236,164,45,33
1,4,1163,175,53,55
1,5,1230,148,40,43
1,6,1107,185,58,43
1,7,1114,146,56,49
1,8,1099,164,45,38
1,9,1104,123,37,30
1,10,1036,169,34,36
1,11,1074,143,54,38
1,12,1021,152,41,27
1,13,1046,131,40,39
1,14,874,117,43,26
1,15,963,124,52,29
1,16,950,147,36,53
1,17,886,110,30,42
1,18,901,109,45,27
1,19,857,109,48,48
1,20,898,104,42,25
1,21,837,111,25,42
1,22,895,129,41,39
1,23,722,119,28,50
1,24,766,108,25,41
1,25,673,108,19,33
1,26,693,95,33,48
1,27,678,96,30,30
1,28,660,96,35,35
1,29,618,127,35,22
1,30,686,118,27,41
1,31,599,76,33,21
1,32,552,57,27,29
1,33,592,85,32,36
1,34,657,126,22,25
1,35,680,69,43,19
1,36,824,103,18,32
1,37,844,101,36,43
1,38,775,115,40,35
1,39,929,150,40,28
1,40,833,111,39,51
1,41,940,147,53,43
1,42,1094,137,36,48
1,43,1104,165,49,35
1,44,1128,206,61,52
1,45,1200,233,75,78
1,46,1314,253,72,70
1,47,1400,220,75,70
1,48,1447,290,112,91
1,49,1476,253,67,91
1,50,1392,283,75,66
1,51,1506,273,67,57
1,52,1533,260,102,80
1,53,1527,291,97,78
1,54,1586,360,121,67
1,55,1482,265,115,73
1,56,1457,340,85,68
1,57,1522,255,99,74
1,58,1508,287,98,82
1,59,1482,292,95,89
1,60,1489,314,110,72
1,61,1424,346,87,100
1,62,1447,334,76,107
1,63,1439,333,80,80
1,64,1359,317,82,62
1,65,1455,279,100,96
1,66,1411,276,82,65
1,67,1462,295,93,63
1,68,1425,293,94,82
1,69,1431,277,99,82
1,70,1452,299,81,81
1,71,1445,296,94,77
1,72,1456,316,88,52
1,73,1457,336,108,83
1,74,1426,335,118,72
1,75,1385,367,95,71
1,76,1451,341,95,82
1,77,1485,299,92,85
1,78,1403,338,92,69
1,79,1436,345,104,93
1,80,1484,352,86,65
1,81,1449,357,73,98
1,82,1398,309,104,86
1,83,1522,299,96,93
1,84,1467,293,97,99
1,85,1439,337,108,51
1,86,1458,319,113,65
1,87,1430,339,94,103
1,88,1413,307,77,85
1,89,1437,318,106,85
1,90,1371,319,88,93
1,91,1426,352,111,74
1,92,1445,309,90,70
1,93,1402,320,106,111
1,94,1340,315,98,76
1,95,1396,370,108,76
1,96,1442,378,124,83
1,97,1477,333,106,91
1,98,1474,360,122,88
1,99,1437,367,120,118
1,100,1437,388,127,84
1,101,1429,450,112,87
1,102,1441,428,102,85
1,103,1346,413,116,114
1,104,1405,436,181,117
1,105,1454,429,134,134
1,106,1453,433,152,133
1,107,1447,422,173,111
1,108,1385,471,147,92
1,109,1398,475,135,120
1,110,1414,441,145,127
1,111,1434,418,131,84
1,112,1459,409,117,106
1,113,1416,401,139,106
1,114,1388,446,154,100
1,115,1401,406,149,133
1,116,1419,364,155,116
1,117,1441,402,121,101
1,118,1414,412,144,118
1,119,1407,379,109,115
1,120,1420,347,134,81
1,121,1488,337,120,93
1,122,1388,362,161,100
1,123,1460,373,139,88
1,124,1462,364,126,88
1,125,1556,401,119,62
1,126,1450,366,125,87
1,127,1401,352,90,81
1,128,1397,310,132,94
1,129,1466,361,100,71
1,130,1502,360,121,82
1,131,1378,329,124,108
1,132,1444,358,105,58
1,133,1387,289,109,96
1,134,1362,299,89,68
1,135,1340,303,95,81
1,136,1382,272,73,63
1,137,1427,292,73,74
1,138,1385,268,78,78
1,139,1392,248,91,67
1,140,1378,284,59,67
1,141,1291,235,86,59
1,142,1316,235,63,56
1,143,1251,190,44,69
1,144,1298,142,52,60
2,2,728,56,12,20
2,3,733,48,11,15
2,4,699,47,19,10
2,5,681,65,12,24
2,6,671,37,8,12
2,7,672,50,26,9
2,8,616,27,22,12
2,9,607,33,9,15
2,10,575,33,12,12
2,11,652,41,10,14
2,12,581,37,16,12
2,13,662,19,7,12
2,14,617,48,10,9
2,15,557,34,18,8
2,16,578,19,10,16
2,17,566,32,15,11
2,18,511,36,7,12
2,19,491,44,10,17
2,20,462,27,11,9
2,21,459,46,12,2
2,22,454,25,7,9
2,23,395,21,4,5
2,24,384,22,6,7
2,25,377,21,5,3
2,26,378,25,8,9
2,27,288,35,10,4
2,28,381,23,8,12
2,29,362,42,4,4
2,30,423,23,7,6
2,31,322,23,5,3
2,32,336,20,3,8
2,33,414,13,18,9
2,34,408,29,5,6
2,35,408,25,13,5
2,36,374,36,11,9
2,37,442,25,13,8
2,38,462,33,5,8
2,39,417,55,7,2
2,40,470,43,9,11
2,41,544,43,6,7
2,42,583,61,7,12
2,43,535,57,8,8
2,44,615,46,14,6
2,45,586,69,17,15
2,46,627,55,20,33
2,47,641,71,14,10
2,48,668,86,12,16
2,49,682,90,14,9
2,50,686,68,19,17
2,51,717,84,18,11
2,52,801,97,15,8
2,53,698,90,17,7
2,54,673,99,21,11
2,55,653,130,28,30
2,56,716,95,22,20
2,57,676,117,22,16
2,58,674,122,18,13
2,59,622,113,15,21
2,60,673,132,26,22
2,61,589,134,21,11
2,62,613,115,26,16
2,63,713,116,35,24
2,64,678,118,42,17
2,65,616,105,33,10
2,66,741,116,26,21
2,67,613,123,24,18
2,68,643,128,23,16
2,69,617,141,26,18
2,70,651,129,27,14
2,71,662,112,22,22
2,72,724,153,26,20
2,73,612,141,33,16
2,74,655,136,33,20
2,75,610,155,33,16
2,76,642,123,29,28
2,77,651,137,20,11
2,78,623,192,36,22
2,79,618,185,45,20
2,80,560,201,36,15
2,81,628,194,38,25
2,82,609,191,36,7
2,83,651,147,33,23
2,84,614,152,32,16
2,85,618,155,20,13
2,86,627,137,35,23
2,87,634,129,28,14
2,88,560,157,31,30
2,89,628,163,31,19
2,90,630,154,29,19
2,91,594,140,33,18
2,92,600,137,33,24
2,93,568,153,26,20
2,94,586,167,26,20
2,95,585,162,44,39
2,96,582,201,38,29
2,97,655,194,27,20
2,98,604,190,42,29
2,99,560,216,24,17
2,100,635,205,51,36
2,101,654,177,29,13
2,102,670,165,33,30
2,103,650,195,32,19
2,104,658,175,33,24
2,105,649,187,35,33
2,106,672,169,34,26
2,107,679,143,34,13
2,108,662,157,32,22
2,109,643,145,24,34
2,110,657,155,30,35
2,111,650,189,22,28
2,112,604,190,39,26
2,113,597,221,36,29
2,114,619,237,35,30
2,115,624,230,51,19
2,116,623,196,34,17
2,117,626,220,42,21
2,118,608,189,32,28
2,119,593,164,26,23
2,120,608,186,25,15
2,121,651,166,31,20
2,122,662,164,31,19
2,123,703,139,27,21
2,124,670,129,24,22
2,125,717,111,22,22
2,126,704,141,26,17
2,127,677,127,20,14
2,128,676,120,18,22
2,129,718,132,30,35
2,130,688,139,30,30
2,131,673,116,20,10
2,132,695,113,25,24
2,133,720,83,28,13
2,134,740,97,19,11
2,135,734,102,20,27
2,136,743,74,25,20
2,137,713,82,30,27
2,138,732,92,17,12
2,139,728,75,21,15
2,140,788,86,20,24
2,141,728,56,12,18
2,142,724,74,29,13
2,143,726,59,12,21
2,144,866,56,10,6
3,2,169,22,5,8
3,3,172,13,12,1
3,4,166,6,5,8
3,5,201,18,8,5
3,6,171,38,7,2
3,7,134,29,7,1
3,8,132,25,2,0
3,9,122,26,4,11
3,10,165,15,4,3
3,11,131,23,3,4
3,12,198,12,5,8
3,13,190,9,5,5
3,14,164,25,7,0
3,15,117,18,5,3
3,16,194,15,6,10
3,17,166,5,8,4
3,18,193,27,16,3
3,19,178,12,4,3
3,20,135,10,0,2
3,21,170,22,1,6
3,22,180,8,2,2
3,23,81,5,4,0
3,24,78,10,2,3
3,25,109,10,3,0
3,26,89,12,0,1
3,27,113,15,17,0
3,28,58,1,0,2
3,29,63,13,8,1
3,30,69,15,0,0
3,31,55,11,1,3
3,32,27,13,7,1
3,33,47,18,1,1
3,34,84,1,1,2
3,35,63,4,0,4
3,36,49,15,1,15
3,37,101,12,1,7
3,38,130,24,11,1
3,39,101,33,15,6
3,40,185,6,6,3
3,41,92,40,6,2
3,42,112,29,9,5
3,43,184,26,9,9
3,44,158,31,10,1
3,45,211,24,15,9
3,46,178,54,8,3
3,47,259,31,13,6
3,48,206,68,9,7
3,49,272,53,10,9
3,50,221,74,15,8
3,51,258,51,6,10
3,52,223,33,17,9
3,53,224,61,10,3
3,54,251,38,9,6
3,55,248,28,12,4
3,56,265,64,13,7
3,57,243,42,17,5
3,58,235,32,17,7
3,59,251,56,12,11
3,60,223,48,11,5
3,61,230,15,21,6
3,62,234,37,9,6
3,63,226,43,28,9
3,64,212,40,11,10
3,65,234,37,14,3
3,66,257,52,12,7
3,67,228,41,22,5
3,68,246,50,9,8
3,69,230,37,15,9
3,70,224,57,13,4
3,71,255,26,10,6
3,72,240,32,10,8
3,73,266,31,10,6
3,74,257,40,9,5
3,75,247,37,7,10
3,76,266,42,15,6
3,77,254,38,20,5
3,78,289,39,7,2
3,79,254,34,7,4
3,80,240,46,15,3
3,81,260,36,7,9
3,82,228,37,12,4
3,83,231,44,10,2
3,84,246,37,14,3
3,85,259,41,11,6
3,86,219,55,8,10
3,87,247,65,6,8
3,88,256,30,15,6
3,89,273,49,7,7
3,90,229,38,13,8
3,91,224,36,11,2
3,92,269,35,9,4
3,93,229,51,8,6
3,94,247,27,6,5
3,95,297,36,7,6
3,96,249,44,8,8
3,97,223,20,11,5
3,98,262,44,12,5
3,99,240,25,6,6
3,100,236,34,10,1
3,101,282,29,6,5
3,102,280,37,9,19
3,103,240,50,10,10
3,104,273,40,8,4
3,105,260,76,17,9
3,106,252,50,6,7
3,107,225,56,7,8
3,108,242,68,9,6
3,109,228,48,14,3
3,110,267,39,11,13
3,111,249,34,7,7
3,112,259,31,9,5
3,113,242,56,17,7
3,114,266,25,15,14
3,115,208,65,16,9
3,116,237,38,18,10
3,117,211,38,17,9
3,118,256,59,11,10
3,119,247,50,8,8
3,120,256,44,8,10
3,121,186,22,14,7
3,122,276,59,9,12
3,123,267,41,10,4
3,124,218,32,14,6
3,125,254,58,22,5
3,126,258,29,12,1
3,127,226,33,11,9
3,128,275,30,7,3
3,129,217,37,9,7
3,130,270,38,6,3
3,131,267,37,17,8
3,132,250,42,9,8
3,133,239,35,14,2
3,134,238,41,6,13
3,135,253,25,5,3
3,136,253,36,11,4
3,137,262,35,10,5
3,138,218,27,7,1
3,139,178,16,5,19
3,140,254,25,17,2
3,141,212,21,7,1
3,142,211,30,5,4
3,143,212,33,11,3
3,144,183,38,10,5
4,2,586,112,22,20
4,3,592,120,32,17
4,4,606,100,24,17
4,5,586,92,17,15
4,6,572,78,39,28
4,7,506,82,33,10
4,8,487,65,31,27
4,9,513,64,23,12
4,10,508,57,19,14
4,11,524,61,14,25
4,12,421,72,20,21
4,13,456,68,25,9
4,14,472,49,12,7
4,15,429,73,15,9
4,16,448,59,24,15
4,17,385,64,7,12
4,18,396,46,27,15
4,19,348,66,15,15
4,20,317,70,2,16
4,21,286,60,19,9
4,22,291,52,16,22
4,23,317,65,12,12
4,24,281,50,12,21
4,25,365,51,5,16
4,26,340,43,12,10
4,27,315,67,9,4
4,28,334,53,10,11
4,29,316,45,30,10
4,30,307,34,26,18
4,31,335,44,11,9
4,32,312,50,18,8
4,33,255,46,23,15
4,34,316,40,15,22
4,35,310,42,6,11
4,36,391,60,11,10
4,37,324,60,21,18
4,38,358,50,14,5
4,39,401,36,21,7
4,40,426,71,17,14
4,41,361,95,23,6
4,42,509,68,14,24
4,43,469,58,26,27
4,44,547,114,21,18
4,45,561,100,31,22
4,46,614,97,47,19
4,47,623,98,20,26
4,48,660,143,40,23
4,49,664,150,34,22
4,50,685,140,36,25
4,51,744,169,44,31
4,52,732,128,49,33
4,53,765,182,44,27
4,54,738,175,43,29
4,55,743,155,43,25
4,56,667,139,41,38
4,57,679,153,43,39
4,58,725,157,69,45
4,59,704,159,71,39
4,60,727,154,71,43
4,61,730,147,52,26
4,62,712,189,42,34
4,63,667,129,55,39
4,64,681,149,54,43
4,65,684,132,47,39
4,66,674,110,58,30
4,67,725,125,71,25
4,68,724,144,68,42
4,69,718,162,77,34
4,70,719,150,47,32
4,71,668,149,61,33
4,72,707,141,62,28
4,73,766,146,59,22
4,74,722,135,65,51
4,75,756,166,51,37
4,76,746,165,61,39
4,77,702,189,52,31
4,78,695,139,53,43
4,79,708,158,60,44
4,80,718,149,68,21
4,81,662,153,39,21
4,82,699,164,70,47
4,83,673,171,61,29
4,84,710,132,81,44
4,85,674,156,71,47
4,86,664,176,72,34
4,87,685,176,86,50
4,88,674,159,80,44
4,89,660,172,78,32
4,90,649,213,76,27
4,91,649,168,76,30
4,92,701,115,65,35
4,93,676,160,58,35
4,94,658,134,87,47
4,95,689,232,79,61
4,96,713,164,80,71
4,97,665,217,100,64
4,98,741,202,90,57
4,99,666,196,97,61
4,100,689,247,67,44
4,101,690,213,96,46
4,102,709,183,98,45
4,103,695,186,103,46
4,104,707,207,106,55
4,105,732,205,89,43
4,106,689,195,100,52
4,107,696,222,100,55
4,108,672,198,99,50
4,109,716,205,84,51
4,110,708,208,114,58
4,111,731,187,94,43
4,112,698,211,75,58
4,113,694,224,81,50
4,114,707,224,77,55
4,115,682,216,82,62
4,116,660,204,79,45
4,117,714,189,72,53
4,118,645,196,88,51
4,119,663,161,77,47
4,120,678,205,96,48
4,121,681,177,67,53
4,122,677,204,68,49
4,123,731,186,79,32
4,124,689,209,81,38
4,125,752,198,66,46
4,126,722,193,63,37
4,127,721,155,59,34
4,128,724,211,48,22
4,129,697,179,54,46
4,130,721,179,64,31
4,131,722,160,52,27
4,132,683,174,42,29
4,133,714,126,39,33
4,134,662,159,49,27
4,135,663,143,39,14
4,136,795,135,26,22
4,137,656,127,44,14
4,138,701,119,37,36
4,139,691,111,35,32
4,140,624,149,30,22
4,141,587,139,40,21
4,142,666,111,21,23
4,143,648,86,29,21
4,144,632,121,27,16
5,2,117,10,0,1
5,3,121,6,2,0
5,4,107,13,4,5
5,5,112,10,3,0
5,6,74,2,1,0
5,7,101,3,5,0
5,8,73,4,0,1
5,9,70,5,1,1
5,10,107,2,0,0
5,11,71,15,6,1
5,12,65,4,0,1
5,13,49,6,9,0
5,14,65,7,3,0
5,15,73,7,1,0
5,16,24,0,0,0
5,17,39,0,0,0
5,18,56,4,1,0
5,19,52,5,5,0
5,20,25,2,0,0
5,21,80,5,1,0
5,22,49,7,2,0
5,23,18,11,0,0
5,24,39,0,2,0
5,25,39,6,0,0
5,26,42,1,1,0
